1.299991	8.984955	1.314240	8.880000	0.027448	
1.308787	8.796459	1.323135	8.910000	0.029830	
1.318212	8.984955	1.332060	8.940000	0.027246	
1.327009	9.047787	1.341015	8.970000	0.027235	
1.335805	8.984955	1.350000	9.000000	0.028540	
1.345230	8.984955	1.359015	9.030000	0.028021	
1.354026	9.047787	1.368060	9.060000	0.028189	
1.363451	9.173450	1.377135	9.090000	0.026533	
1.372248	9.047787	1.386240	9.120000	0.028707	
1.381672	9.173450	1.395375	9.150000	0.027171	
1.390469	9.047787	1.404540	9.180000	0.029464	
1.399894	9.173450	1.413735	9.210000	0.028048	
1.409318	9.236282	1.422960	9.240000	0.027320	
1.418115	9.236282	1.432215	9.270000	0.028537	
1.427540	9.173450	1.441500	9.300000	0.029186	
1.436964	9.236282	1.450815	9.330000	0.028638	
1.446389	9.424778	1.460160	9.360000	0.026894	
1.455814	9.424778	1.469535	9.390000	0.027094	
1.465239	9.424778	1.478940	9.420000	0.027355	
1.474035	9.236282	1.488375	9.450000	0.030817	
1.483460	9.173450	1.497840	9.480000	0.031825	
1.492885	9.236282	1.507335	9.510000	0.031638	
1.502310	9.424778	1.516860	9.540000	0.030253	
1.511734	9.424778	1.526415	9.570000	0.030814	
1.521159	9.424778	1.536000	9.600000	0.031434	
1.530584	9.424778	1.545615	9.630000	0.032114	
1.540637	9.613273	1.555260	9.660000	0.029713	
1.550062	9.676105	1.564935	9.690000	0.029885	
1.559487	9.613273	1.574640	9.720000	0.031374	
1.568911	9.424778	1.584375	9.750000	0.034180	
1.578336	9.424778	1.594140	9.780000	0.035160	
1.588389	9.613273	1.603935	9.810000	0.033059	
1.597814	9.676105	1.613760	9.840000	0.033531	
1.607867	9.801769	1.623615	9.870000	0.032178	
1.617292	9.676105	1.633500	9.900000	0.034655	
1.627345	9.801769	1.643415	9.930000	0.033422	
1.637398	9.864601	1.653360	9.960000	0.032878	
1.646823	9.864601	1.663335	9.990000	0.034278	
1.656876	9.801769	1.673340	10.020000	0.035110	
1.666929	9.864601	1.683375	10.050000	0.034746	
1.676982	10.053096	1.693440	10.080000	0.033185	
1.686407	9.864601	1.703535	10.110000	0.036710	
1.696460	9.801769	1.713660	10.140000	0.037782	
1.706513	9.864601	1.723815	10.170000	0.037658	
1.716566	10.053096	1.734000	10.200000	0.036337	
1.726619	10.053096	1.744215	10.230000	0.036960	
1.737301	10.241592	1.754460	10.260000	0.034503	
1.747354	10.304424	1.764735	10.290000	0.034618	
1.757407	10.241592	1.775040	10.320000	0.036050	
1.768088	10.241592	1.785375	10.350000	0.035657	
1.778141	10.304424	1.795740	10.380000	0.035953	
1.788823	10.430087	1.806135	10.410000	0.034423	
1.798876	10.304424	1.816560	10.440000	0.036724	
1.809557	10.430087	1.827015	10.470000	0.035314	
1.820239	10.492919	1.837500	10.500000	0.034593	
1.830292	10.492919	1.848015	10.530000	0.035817	
1.840973	10.430087	1.858560	10.560000	0.036473	
1.851655	10.492919	1.869135	10.590000	0.035931	
1.862336	10.681415	1.879740	10.620000	0.034194	
1.873018	10.681415	1.890375	10.650000	0.034401	
1.883699	10.681415	1.901040	10.680000	0.034668	
1.894380	10.681415	1.911735	10.710000	0.034995	
1.905062	10.681415	1.922460	10.740000	0.035382	
1.916371	10.869910	1.933215	10.770000	0.032688	
1.927053	10.932742	1.944000	10.800000	0.032567	
1.937734	10.869910	1.954815	10.830000	0.033762	
1.949044	10.869910	1.965660	10.860000	0.033133	
1.959725	10.932742	1.976535	10.890000	0.033192	
1.971035	11.058406	1.987440	10.920000	0.031426	
1.981717	10.932742	1.998375	10.950000	0.033489	
1.993026	11.058406	2.009340	10.980000	0.031843	
2.003708	10.932742	2.020335	11.010000	0.034027	
2.015017	11.058406	2.031360	11.040000	0.032501	
2.026327	11.121238	2.042415	11.070000	0.031663	
2.037009	11.121238	2.053500	11.100000	0.032770	
2.048318	11.058406	2.064615	11.130000	0.033309	
2.059628	11.121238	2.075760	11.160000	0.032651	
2.070938	11.309733	2.086935	11.190000	0.030797	
2.082248	11.309733	2.098140	11.220000	0.030888	
2.093557	11.309733	2.109375	11.250000	0.031038	
2.104867	11.309733	2.120640	11.280000	0.031249	
2.116177	11.309733	2.131935	11.310000	0.031519	
2.127487	11.309733	2.143260	11.340000	0.031850	
2.138796	11.309733	2.154615	11.370000	0.032240	
2.150106	11.309733	2.166000	11.400000	0.032691	
2.161416	11.309733	2.177415	11.430000	0.033201	
2.172725	11.309733	2.188860	11.460000	0.033772	
2.184035	11.309733	2.200335	11.490000	0.034402	
2.195973	11.498229	2.211840	11.520000	0.031951	
2.207283	11.561061	2.223375	11.550000	0.032073	
2.218593	11.498229	2.234940	11.580000	0.033512	
2.230531	11.498229	2.246535	11.610000	0.033126	
2.241840	11.561061	2.258160	11.640000	0.033428	
2.253779	11.686724	2.269815	11.670000	0.031906	
2.265088	11.561061	2.281500	11.700000	0.034213	
2.277026	11.686724	2.293215	11.730000	0.032810	
2.288964	11.749556	2.304960	11.760000	0.032096	
2.300274	11.749556	2.316735	11.790000	0.033326	
2.312212	11.686724	2.328540	11.820000	0.033988	
2.324150	11.749556	2.340375	11.850000	0.033454	
2.336088	11.938052	2.352240	11.880000	0.031723	
2.348026	11.938052	2.364135	11.910000	0.031937	
2.359336	11.749556	2.376060	11.940000	0.035352	
2.371902	11.875220	2.388015	11.970000	0.033173	
2.383212	11.812388	2.400000	12.000000	0.035452	
2.395150	11.875220	2.412015	12.030000	0.035277	
2.407717	11.938052	2.424060	12.060000	0.033906	
2.419655	12.189379	2.436135	12.090000	0.031967	
2.431593	12.126547	2.448240	12.120000	0.033229	
2.443531	11.938052	2.460375	12.150000	0.035808	
2.456097	12.126547	2.472540	12.180000	0.033420	
2.468035	12.189379	2.484735	12.210000	0.033606	
2.480602	12.315043	2.496960	12.240000	0.031967	
2.492540	12.189379	2.509215	12.270000	0.034157	
2.505106	12.315043	2.521500	12.300000	0.032638	
2.517672	12.377875	2.533815	12.330000	0.031807	
2.529610	12.377875	2.546160	12.360000	0.032921	
2.542177	12.315043	2.558535	12.390000	0.033466	
2.554743	12.377875	2.570940	12.420000	0.032815	
2.567309	12.566370	2.583375	12.450000	0.030967	
2.579876	12.566370	2.595840	12.480000	0.031065	
2.592442	12.566370	2.608335	12.510000	0.031222	
2.605009	12.566370	2.620860	12.540000	0.031439	
2.617575	12.566370	2.633415	12.570000	0.031716	
2.630770	12.754866	2.646000	12.600000	0.028912	
2.643336	12.817698	2.658615	12.630000	0.028681	
2.655902	12.754866	2.671260	12.660000	0.029767	
2.668469	12.566370	2.683935	12.690000	0.032169	
2.681663	12.754866	2.696640	12.720000	0.029604	
2.694858	13.006193	2.709375	12.750000	0.026472	
2.707425	13.006193	2.722140	12.780000	0.027169	
2.719991	12.754866	2.734935	12.810000	0.030440	
2.733186	12.754866	2.747760	12.840000	0.030000	
2.745752	12.817698	2.760615	12.870000	0.030249	
2.758947	12.943362	2.773500	12.900000	0.028673	
2.771513	12.817698	2.786415	12.930000	0.030927	
2.784708	12.943362	2.799360	12.960000	0.029471	
2.797902	13.006193	2.812335	12.990000	0.028703	
2.810469	13.006193	2.825340	13.020000	0.029881	
2.823663	12.943362	2.838375	13.050000	0.030490	
2.836858	13.006193	2.851440	13.080000	0.029902	
2.850053	13.194689	2.864535	13.110000	0.028117	
2.862619	13.006193	2.877660	13.140000	0.031420	
2.875814	12.943362	2.890815	13.170000	0.032269	
2.889009	13.006193	2.904000	13.200000	0.031921	
2.902203	13.194689	2.917215	13.230000	0.030377	
2.915398	13.194689	2.930460	13.260000	0.030777	
2.928593	13.194689	2.943735	13.290000	0.031238	
2.941787	13.194689	2.957040	13.320000	0.031758	
2.954982	13.194689	2.970375	13.350000	0.032339	
2.968177	13.194689	2.983740	13.380000	0.032980	
2.981371	13.194689	2.997135	13.410000	0.033680	
2.994566	13.194689	3.010560	13.440000	0.034441	
3.007761	13.194689	3.024015	13.470000	0.035262	
3.020955	13.194689	3.037500	13.500000	0.036142	
3.034150	13.194689	3.051015	13.530000	0.037083	
3.047973	13.383184	3.064560	13.560000	0.034942	
3.061168	13.446016	3.078135	13.590000	0.035374	
3.074363	13.383184	3.091740	13.620000	0.037123	
3.088186	13.383184	3.105375	13.650000	0.037047	
3.101380	13.446016	3.119040	13.680000	0.037659	
3.115203	13.571680	3.132735	13.710000	0.036447	
3.129026	13.634512	3.146460	13.740000	0.035922	
3.142849	13.823007	3.160215	13.770000	0.034201	
3.156672	13.823007	3.174000	13.800000	0.034425	
3.169867	13.634512	3.187815	13.830000	0.037851	
3.183690	13.571680	3.201660	13.860000	0.038823	
3.197513	13.634512	3.215535	13.890000	0.038599	
3.211336	13.823007	3.229440	13.920000	0.037178	
3.225787	14.011503	3.243375	13.950000	0.034560	
3.239610	14.074335	3.257340	13.980000	0.034516	
3.253433	14.011503	3.271335	14.010000	0.035788	
3.267885	14.011503	3.285360	14.040000	0.035236	
3.281708	14.074335	3.299415	14.070000	0.035371	
3.296159	14.199999	3.313500	14.100000	0.033682	
3.310610	14.262830	3.327615	14.130000	0.032681	
3.324433	14.262830	3.341760	14.160000	0.033625	
3.338885	14.199999	3.355935	14.190000	0.034001	
3.353336	14.262830	3.370140	14.220000	0.033180	
3.367159	14.262830	3.384375	14.250000	0.034304	
3.381610	14.199999	3.398640	14.280000	0.034859	
3.396062	14.262830	3.412935	14.310000	0.034218	
3.410513	14.451326	3.427260	14.340000	0.032381	
3.424964	14.451326	3.441615	14.370000	0.032488	
3.439416	14.451326	3.456000	14.400000	0.032656	
3.453867	14.451326	3.470415	14.430000	0.032883	
3.468318	14.451326	3.484860	14.460000	0.033170	
3.483398	14.639822	3.499335	14.490000	0.030376	
3.497849	14.702653	3.513840	14.520000	0.030155	
3.512301	14.639822	3.528375	14.550000	0.031251	
3.527380	14.639822	3.542940	14.580000	0.030521	
3.541831	14.702653	3.557535	14.610000	0.030480	
3.556911	14.828317	3.572160	14.640000	0.028615	
3.571362	14.702653	3.586815	14.670000	0.030579	
3.585814	14.639822	3.601500	14.700000	0.031974	
3.600893	14.639822	3.616215	14.730000	0.031545	
3.615345	14.702653	3.630960	14.760000	0.031804	
3.630424	14.828317	3.645735	14.790000	0.030238	
3.644876	14.702653	3.660540	14.820000	0.032502	
3.659955	14.828317	3.675375	14.850000	0.031056	
3.675035	14.891149	3.690240	14.880000	0.030298	
3.689486	14.891149	3.705135	14.910000	0.031486	
3.704566	14.828317	3.720060	14.940000	0.032105	
3.719646	14.891149	3.735015	14.970000	0.031527	
3.734725	15.079644	3.750000	15.000000	0.029753	
3.749805	15.079644	3.765015	15.030000	0.029924	
3.764885	15.079644	3.780060	15.060000	0.030154	
3.779964	15.079644	3.795135	15.090000	0.030445	
3.795044	15.079644	3.810240	15.120000	0.030796	
3.810124	15.079644	3.825375	15.150000	0.031207	
3.825203	15.079644	3.840540	15.180000	0.031677	
3.840283	15.079644	3.855735	15.210000	0.032208	
3.855991	15.268140	3.870960	15.240000	0.029657	
3.871070	15.330972	3.886215	15.270000	0.029679	
3.886150	15.268140	3.901500	15.300000	0.031019	
3.901858	15.268140	3.916815	15.330000	0.030533	
3.916938	15.330972	3.932160	15.360000	0.030735	
3.932646	15.456636	3.947535	15.390000	0.029112	
3.947725	15.330972	3.962940	15.420000	0.031320	
3.963433	15.456636	3.978375	15.450000	0.029817	
3.978513	15.330972	3.993840	15.480000	0.032145	
3.994221	15.456636	4.009335	15.510000	0.030762	
4.009929	15.519467	4.024860	15.540000	0.030068	
4.025008	15.519467	4.040415	15.570000	0.031318	
4.040716	15.456636	4.056000	15.600000	0.032001	
4.056424	15.519467	4.071615	15.630000	0.031487	
4.072132	15.707963	4.087260	15.660000	0.029776	
4.087840	15.707963	4.102935	15.690000	0.030010	
4.103548	15.707963	4.118640	15.720000	0.030304	
4.119256	15.707963	4.134375	15.750000	0.030658	
4.134964	15.707963	4.150140	15.780000	0.031072	
4.150672	15.707963	4.165935	15.810000	0.031546	
